"EP_PlotID","exploratory","plant_genus","plant_species","inflorescences_qcm","survey","date","LUI","Year"
"AEG4","ALB","Galium","Galium mollugo agg.",90,2,2008-08-08,0.121914883661815,"2008"
"AEG4","ALB","Geranium","Geranium pratense",12,2,2008-08-08,0.121914883661815,"2008"
"AEG4","ALB","Trifolium","Trifolium pratense",2,2,2008-08-08,0.121914883661815,"2008"
"AEG4","ALB","Trifolium","Trifolium repens",2,2,2008-08-08,0.121914883661815,"2008"
"AEG41","ALB","Galium","Galium mollugo agg.",1,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium pratense",4,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium pratense",8,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium repens",54,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium repens",8,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","Vicia","Vicia sepium",7,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","","",0,1,2008-07-05,0.247898383371824,"2008"
"AEG41","ALB","Galium","Galium mollugo agg.",7,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Galium","Galium mollugo agg.",6,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Plantago","Plantago lanceolata",50,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Plantago","Plantago lanceolata",20,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Plantago","Plantago lanceolata",2,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium pratense",100,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium pratense",180,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium pratense",28,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Trifolium","Trifolium repens",10,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Vicia","Vicia sepium",9,2,2008-08-14,0.247898383371824,"2008"
"AEG41","ALB","Vicia","Vicia sepium",3,2,2008-08-14,0.247898383371824,"2008"
"AEG42","ALB","","",0,3,2008-09-11,0.0957055550864703,"2008"
"AEG42","ALB","Anthriscus","Anthriscus sylvestris",11,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Anthriscus","Anthriscus sylvestris",24,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Ranunculus","Ranunculus acris",46,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Ranunculus","Ranunculus acris",12,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Ranunculus","Ranunculus acris",23,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",10,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",10,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",16,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium repens",30,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium repens",30,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium repens",20,1,2008-06-29,0.0957055550864703,"2008"
"AEG42","ALB","Galium","Galium mollugo agg.",444,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Galium","Galium mollugo agg.",7,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Geranium","Geranium pratense",12,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Geranium","Geranium pratense",4,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Heracleum","Heracleum sphondylium",6,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Pimpinella","Pimpinella major",6,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Plantago","Plantago lanceolata",14,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Plantago","Plantago lanceolata",24,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Plantago","Plantago lanceolata",10,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Ranunculus","Ranunculus acris",11,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Ranunculus","Ranunculus acris",50,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Ranunculus","Ranunculus acris",8,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",178,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",52,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",16,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium repens",8,2,2008-08-14,0.0957055550864703,"2008"
"AEG42","ALB","Galium","Galium mollugo agg.",9,3,2008-09-11,0.0957055550864703,"2008"
"AEG42","ALB","Pimpinella","Pimpinella major",3,3,2008-09-11,0.0957055550864703,"2008"
"AEG42","ALB","Plantago","Plantago lanceolata",6,3,2008-09-11,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",30,3,2008-09-11,0.0957055550864703,"2008"
"AEG42","ALB","Trifolium","Trifolium pratense",10,3,2008-09-11,0.0957055550864703,"2008"
"AEG46","ALB","Geranium","Geranium pratense",24,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Lamium","Lamium album",10,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Ranunculus","Ranunculus acris",16,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Ranunculus","Ranunculus acris",1,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Ranunculus","Ranunculus acris",10,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Stellaria","Stellaria graminea",1,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Stellaria","Stellaria graminea",1,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Trifolium","Trifolium repens",2,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Veronica","Veronica chamaedrys",1,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Vicia","Vicia sepium",8,1,2008-07-01,0.093020482394681,"2008"
"AEG46","ALB","Achillea","Achillea millefolium",2,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Achillea","Achillea millefolium",225,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Geranium","Geranium pratense",4,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Ranunculus","Ranunculus acris",2,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Ranunculus","Ranunculus acris",4,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Ranunculus","Ranunculus acris",1,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Stellaria","Stellaria graminea",2,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Trifolium","Trifolium pratense",4,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Vicia","Vicia sepium",3,2,2008-08-07,0.093020482394681,"2008"
"AEG46","ALB","Geranium","",32,2,2008-08-07,0.093020482394681,"2008"
"AEG47","ALB","Anthemis","Anthemis arvensis",90,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Anthemis","Anthemis arvensis",6,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Anthemis","Anthemis arvensis",18,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Asperula","Asperula cynanchica",51,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Asperula","Asperula cynanchica",20,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Asperula","Asperula cynanchica",73,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Galium","Galium verum",900,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Galium","Galium verum",2,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hieracium","Hieracium pilosella",8,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hieracium","Hieracium pilosella",10,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hieracium","Hieracium pilosella",16,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hypericum","Hypericum perforatum",4,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hypochaeris","Hypochaeris radicata",16,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hypochaeris","Hypochaeris radicata",18,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Hypochaeris","Hypochaeris radicata",24,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Lotus","Lotus corniculatus",80,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Lotus","Lotus corniculatus",90,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Lotus","Lotus corniculatus",40,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",25,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",8,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",33,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Ranunculus","Ranunculus repens",7,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Ranunculus","Ranunculus repens",4,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Ranunculus","Ranunculus repens",9,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",53,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",31,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",54,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",46,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",40,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",38,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium repens",6,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium repens",6,1,2008-07-01,0.0110871768879878,"2008"
"AEG47","ALB","Asperula","Asperula cynanchica",14,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Asperula","Asperula cynanchica",13,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Asperula","Asperula cynanchica",18,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Campanula","Campanula rotundifolia",3,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Campanula","Campanula rotundifolia",11,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Campanula","Campanula rotundifolia",32,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Centaurea","Centaurea jacea",28,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Centaurea","Centaurea jacea",20,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Cirsium","Cirsium acaule",114,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Cirsium","Cirsium acaule",18,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Cirsium","Cirsium acaule",3,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Daucus","Daucus carota",125,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Daucus","Daucus carota",125,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Daucus","Daucus carota",833,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Hieracium","Hieracium pilosella",2,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Hieracium","Hieracium pilosella",2,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Lotus","Lotus corniculatus",27,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Lotus","Lotus corniculatus",36,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Lotus","Lotus corniculatus",10,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",2,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",9,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Rhinanthus","Rhinanthus cf. glacialis",110,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Scabiosa","Scabiosa columbaria",20,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Scabiosa","Scabiosa columbaria",24,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Scabiosa","Scabiosa columbaria",80,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",12,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",2,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",1,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",12,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",4,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",8,2,2008-08-17,0.0110871768879878,"2008"
"AEG47","ALB","Campanula","Campanula rotundifolia",3,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Cirsium","Cirsium acaule",27,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Cirsium","Cirsium acaule",18,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Cirsium","Cirsium acaule",3,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Daucus","Daucus carota",21,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Hypochaeris","Hypochaeris radicata",8,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Pimpinella","Pimpinella saxifraga",13,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Pimpinella","Pimpinella saxifraga",4,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",2,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",2,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Prunella","Prunella grandiflora",3,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Scabiosa","Scabiosa columbaria",8,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Scabiosa","Scabiosa columbaria",12,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",2,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Thymus","Thymus pulegioides",1,3,2008-09-09,0.0110871768879878,"2008"
"AEG47","ALB","Trifolium","Trifolium pratense",2,3,2008-09-09,0.0110871768879878,"2008"
"AEG48","ALB","Anthyllis","Anthyllis vulneraria",150,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",48,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",38,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",63,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Galium","Galium verum",33,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Galium","Galium verum",228,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Galium","Galium verum",89,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",14,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",16,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",8,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Hypochaeris","Hypochaeris radicata",20,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Leucanthemum","Leucanthemum vulgare agg.",20,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Leucanthemum","Leucanthemum vulgare agg.",8,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Leucanthemum","Leucanthemum vulgare agg.",280,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Lotus","Lotus corniculatus",40,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Lotus","Lotus corniculatus",14,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Lotus","Lotus corniculatus",300,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",360,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",400,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",50,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Teucrium","Teucrium montanum",120,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Teucrium","Teucrium montanum",320,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Teucrium","Teucrium montanum",70,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Thymus","Thymus pulegioides",7,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Thymus","Thymus pulegioides",9,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Thymus","Thymus pulegioides",19,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Trifolium","Trifolium pratense",14,1,2008-06-30,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",48,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",48,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",31,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Campanula","Campanula rotundifolia",14,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Campanula","Campanula rotundifolia",18,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Campanula","Campanula rotundifolia",54,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Carlina","Carlina acaulis",50,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Carlina","Carlina acaulis",40,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Cirsium","Cirsium acaule",12,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Cirsium","Cirsium acaule",66,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Cirsium","Cirsium acaule",12,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Euphrasia","Euphrasia officinalis",2,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Euphrasia","Euphrasia officinalis",2,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Euphrasia","Euphrasia officinalis",6,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",4,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",2,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",2,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Hypochaeris","Hypochaeris radicata",2,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Hypochaeris","Hypochaeris radicata",6,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Hypochaeris","Hypochaeris radicata",34,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Lotus","Lotus corniculatus",17,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Lotus","Lotus corniculatus",9,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Lotus","Lotus corniculatus",64,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Pimpinella","Pimpinella saxifraga",200,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Pimpinella","Pimpinella saxifraga",367,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Pimpinella","Pimpinella saxifraga",275,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",225,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",125,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",175,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Teucrium","Teucrium montanum",4,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Teucrium","Teucrium montanum",14,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Thymus","Thymus pulegioides",1,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Thymus","Thymus pulegioides",3,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Trifolium","Trifolium pratense",8,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",5,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",4,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Asperula","Asperula cynanchica",5,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Carlina","Carlina acaulis",20,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Carlina","Carlina acaulis",120,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Carlina","Carlina acaulis",130,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Cirsium","Cirsium acaule",24,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Cirsium","Cirsium acaule",6,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Euphrasia","Euphrasia officinalis",11,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Euphrasia","Euphrasia officinalis",39,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Euphrasia","Euphrasia officinalis",220,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Gentianella","Gentianella germanica",15,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Gentianella","Gentianella germanica",126,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Gentianella","Gentianella germanica",198,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",4,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Hieracium","Hieracium pilosella",2,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Leontodon","Leontodon autumnalis",24,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",57,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",37,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Prunella","Prunella grandiflora",47,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Thymus","Thymus pulegioides",1,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Pimpinella","",40,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Pimpinella","",125,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Pimpinella","",92,3,2008-09-08,0.0116151376921777,"2008"
"AEG48","ALB","Rhinanthus","",25,2,2008-08-11,0.0116151376921777,"2008"
"AEG48","ALB","Rhinanthus","",140,3,2008-09-08,0.0116151376921777,"2008"
"AEG5","ALB","","",0,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Cerastium","Cerastium holosteoides",2,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Cerastium","Cerastium holosteoides",2,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Crepis","Crepis biennis",90,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Crepis","Crepis biennis",60,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Myosotis","Myosotis arvensis",3,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Myosotis","Myosotis arvensis",2,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Ranunculus","Ranunculus acris",1,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Ranunculus","Ranunculus acris",3,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Trifolium","Trifolium pratense",10,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Vicia","Vicia sepium",4,1,2008-07-03,0.130795496252343,"2008"
"AEG5","ALB","Cerastium","Cerastium holosteoides",1,2,2008-08-07,0.130795496252343,"2008"
"AEG5","ALB","Cerastium","Cerastium holosteoides",1,2,2008-08-07,0.130795496252343,"2008"
"AEG5","ALB","Galium","Galium mollugo agg.",20,2,2008-08-07,0.130795496252343,"2008"
"AEG5","ALB","Galium","Galium mollugo agg.",52,2,2008-08-07,0.130795496252343,"2008"
"AEG5","ALB","Galium","Galium mollugo agg.",1,2,2008-08-07,0.130795496252343,"2008"
"AEG5","ALB","Trifolium","Trifolium pratense",6,2,2008-08-07,0.130795496252343,"2008"
"AEG5","ALB","Trifolium","Trifolium pratense",8,2,2008-08-07,0.130795496252343,"2008"
"AEG6","ALB","","",0,1,2008-07-03,0.155716115792607,"2008"
"AEG6","ALB","Crepis","Crepis biennis",14,1,2008-07-03,0.155716115792607,"2008"
"AEG6","ALB","Crepis","Crepis biennis",4,1,2008-07-03,0.155716115792607,"2008"
"AEG6","ALB","Ranunculus","Ranunculus acris",10,1,2008-07-03,0.155716115792607,"2008"
"AEG6","ALB","Ranunculus","Ranunculus acris",8,1,2008-07-03,0.155716115792607,"2008"
"AEG6","ALB","Trifolium","Trifolium pratense",2,1,2008-07-03,0.155716115792607,"2008"
"AEG6","ALB","Crepis","Crepis biennis",6,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Galium","Galium mollugo agg.",30,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Galium","Galium mollugo agg.",110,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Galium","Galium mollugo agg.",72,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Hypericum","Hypericum perforatum",3,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Ranunculus","Ranunculus acris",1,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Ranunculus","Ranunculus acris",2,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Trifolium","Trifolium pratense",4,2,2008-08-07,0.155716115792607,"2008"
"AEG6","ALB","Galium","Galium mollugo agg.",6,3,2008-09-10,0.155716115792607,"2008"
"AEG6","ALB","Galium","Galium mollugo agg.",211,3,2008-09-10,0.155716115792607,"2008"
"AEG6","ALB","Plantago","Plantago lanceolata",2,3,2008-09-10,0.155716115792607,"2008"
"AEG7","ALB","Anthyllis","Anthyllis vulneraria",250,1,2008-06-29,0.00931698813097697,"2008"
"AEG7","ALB","Anthyllis","Anthyllis vulneraria",1,1,2008-06-29,0.00931698813097697,"2008"
"AEG7","ALB","Anthyllis","Anthyllis vulneraria",38,1,2008-06-29,0.00931698813097697,"2008"
"AEG7","ALB","Asperula","Asperula cynanchica",6,1,2008-06-29,0.00931698813097697,"2008"
